age,workclass,education-num,marital-status,occupation,race,sex,hours-per-week,income
20,Private,10,Never-married,Sales,Black,Female,20,<=50K
37,Private,9,Married-civ-spouse,Other-service,Black,Male,40,<=50K
38,Private,10,Married-civ-spouse,Prof-specialty,White,Male,40,<=50K
59,Federal-gov,12,Married-civ-spouse,Farming-fishing,Black,Male,40,<=50K
59,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,White,Male,50,<=50K
51,Private,10,Divorced,Craft-repair,White,Male,48,>50K
60,?,13,Married-civ-spouse,?,Black,Male,40,<=50K
29,Private,10,Married-civ-spouse,Prof-specialty,White,Male,40,<=50K
37,Private,10,Never-married,Machine-op-inspct,White,Female,40,<=50K
42,Private,6,Married-civ-spouse,Craft-repair,White,Male,35,<=50K
28,Self-emp-inc,13,Married-civ-spouse,Prof-specialty,White,Male,50,>50K
34,Private,9,Never-married,Sales,White,Female,40,<=50K
50,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,White,Male,40,>50K
22,Self-emp-inc,9,Never-married,Machine-op-inspct,White,Male,24,<=50K
27,Private,9,Never-married,Other-service,White,Female,52,<=50K
45,State-gov,15,Divorced,Prof-specialty,White,Female,43,<=50K
39,Private,9,Divorced,Adm-clerical,Black,Female,38,<=50K
25,Local-gov,13,Never-married,Prof-specialty,White,Female,35,<=50K
63,?,9,Never-married,?,White,Male,15,<=50K
24,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,White,Male,40,>50K
18,Private,9,Never-married,Machine-op-inspct,White,Female,30,<=50K
19,?,9,Never-married,?,White,Male,40,<=50K
23,Private,8,Never-married,Other-service,Black,Male,38,<=50K
20,Private,3,Never-married,Other-service,White,Male,40,<=50K
17,Self-emp-not-inc,6,Never-married,Other-service,White,Female,24,<=50K
63,Self-emp-inc,13,Married-civ-spouse,Farming-fishing,White,Male,40,>50K
28,Local-gov,13,Married-civ-spouse,Handlers-cleaners,White,Male,65,>50K
51,Federal-gov,13,Married-civ-spouse,Prof-specialty,White,Male,50,>50K
29,Private,13,Never-married,Sales,White,Female,45,<=50K
64,Private,10,Widowed,Adm-clerical,White,Female,12,<=50K
17,Private,6,Never-married,Other-service,White,Male,25,<=50K
45,Local-gov,10,Divorced,Adm-clerical,Black,Female,35,<=50K
18,Private,8,Never-married,Other-service,Black,Male,20,<=50K
31,Local-gov,9,Never-married,Adm-clerical,White,Female,40,<=50K
48,Self-emp-not-inc,13,Married-spouse-absent,Sales,White,Male,50,>50K
41,Private,10,Never-married,Prof-specialty,White,Female,45,<=50K
65,Private,15,Married-civ-spouse,Prof-specialty,White,Male,60,>50K
27,Private,11,Divorced,Machine-op-inspct,White,Male,40,<=50K
39,Private,11,Married-civ-spouse,Exec-managerial,White,Male,40,<=50K
51,Self-emp-not-inc,10,Divorced,Craft-repair,White,Male,8,>50K
49,Private,14,Married-civ-spouse,Exec-managerial,White,Male,45,>50K
58,?,9,Divorced,?,White,Male,40,<=50K
36,Private,13,Married-civ-spouse,Sales,White,Male,45,>50K
25,Private,9,Never-married,Machine-op-inspct,Black,Female,40,<=50K
41,Private,10,Divorced,Adm-clerical,Black,Female,37,<=50K
31,Private,5,Divorced,Adm-clerical,White,Female,40,<=50K
63,Private,7,Married-civ-spouse,Protective-serv,White,Male,37,>50K
50,State-gov,13,Divorced,Exec-managerial,White,Female,40,<=50K
63,Private,10,Divorced,Other-service,White,Male,40,<=50K
44,Self-emp-not-inc,14,Never-married,Farming-fishing,White,Male,99,<=50K
48,Private,9,Divorced,Transport-moving,White,Male,65,<=50K
51,Self-emp-not-inc,10,Married-civ-spouse,Sales,White,Male,50,<=50K
18,Private,9,Never-married,Adm-clerical,White,Female,15,<=50K
23,Private,10,Never-married,Other-service,White,Male,25,<=50K
31,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,40,<=50K
38,Private,9,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
19,?,10,Never-married,?,White,Male,20,<=50K
56,Private,10,Married-civ-spouse,Farming-fishing,White,Male,60,>50K
31,Private,4,Divorced,Transport-moving,White,Male,20,<=50K
46,Private,10,Married-civ-spouse,Adm-clerical,White,Male,40,<=50K
39,Private,14,Married-civ-spouse,Exec-managerial,White,Male,50,>50K
56,Local-gov,9,Married-civ-spouse,Other-service,Asian-Pac-Islander,Male,40,<=50K
31,Private,9,Never-married,Exec-managerial,White,Female,40,<=50K
42,Self-emp-inc,13,Married-civ-spouse,Prof-specialty,White,Male,40,>50K
53,Private,9,Married-civ-spouse,Exec-managerial,White,Male,35,>50K
18,Private,7,Never-married,Other-service,White,Female,15,<=50K
18,?,7,Never-married,?,Black,Male,48,<=50K
20,?,10,Never-married,?,White,Female,35,<=50K
27,Private,9,Married-civ-spouse,Prof-specialty,White,Male,45,>50K
31,Private,13,Never-married,Farming-fishing,White,Male,40,<=50K
52,Federal-gov,14,Married-civ-spouse,Exec-managerial,White,Male,40,<=50K
46,Private,9,Married-civ-spouse,Other-service,White,Male,40,<=50K
30,Private,10,Never-married,Other-service,White,Male,24,<=50K
26,Private,13,Never-married,Other-service,White,Female,40,<=50K
48,Local-gov,14,Married-civ-spouse,Prof-specialty,White,Male,50,>50K
37,Private,10,Married-civ-spouse,Craft-repair,White,Male,40,>50K
29,Private,5,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
49,Private,9,Married-civ-spouse,Exec-managerial,White,Male,55,>50K
24,Private,9,Divorced,Machine-op-inspct,White,Male,40,<=50K
74,Self-emp-not-inc,9,Married-civ-spouse,Sales,White,Male,20,<=50K
56,Self-emp-not-inc,3,Married-civ-spouse,Exec-managerial,White,Male,67,>50K
39,Federal-gov,13,Never-married,Adm-clerical,White,Male,40,<=50K
21,Private,9,Never-married,Transport-moving,White,Male,40,<=50K
29,Private,13,Never-married,Exec-managerial,White,Female,45,>50K
43,Self-emp-not-inc,9,Divorced,Other-service,White,Male,45,<=50K
23,Private,13,Never-married,Protective-serv,White,Female,40,<=50K
26,Private,9,Never-married,Exec-managerial,White,Female,50,<=50K
47,Private,9,Married-civ-spouse,Transport-moving,White,Male,60,<=50K
27,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,55,<=50K
45,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,45,>50K
30,Private,9,Never-married,Protective-serv,White,Male,70,<=50K
35,Private,10,Married-civ-spouse,Adm-clerical,White,Female,20,>50K
33,Private,9,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
37,Private,9,Married-civ-spouse,Craft-repair,White,Male,40,>50K
21,Private,9,Never-married,Farming-fishing,White,Male,20,<=50K
42,Private,9,Married-civ-spouse,Sales,White,Male,40,<=50K
48,Federal-gov,9,Married-civ-spouse,Adm-clerical,White,Male,36,<=50K
46,Private,9,Never-married,Craft-repair,White,Female,48,<=50K
36,Private,3,Separated,Machine-op-inspct,White,Female,40,<=50K
54,Private,9,Never-married,Prof-specialty,White,Male,40,<=50K
25,Private,9,Married-civ-spouse,Adm-clerical,White,Female,40,<=50K
26,Local-gov,9,Divorced,Adm-clerical,White,Female,25,<=50K
36,Self-emp-inc,9,Married-civ-spouse,Transport-moving,White,Male,57,<=50K
56,Self-emp-not-inc,13,Never-married,Prof-specialty,White,Male,20,<=50K
37,Private,9,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
26,Private,13,Never-married,Prof-specialty,White,Female,40,>50K
23,Private,13,Never-married,Other-service,White,Female,25,<=50K
23,State-gov,13,Never-married,Prof-specialty,White,Female,40,<=50K
41,State-gov,13,Never-married,Adm-clerical,White,Male,40,<=50K
55,Private,13,Married-civ-spouse,Exec-managerial,White,Male,50,>50K
39,Private,13,Married-civ-spouse,Exec-managerial,White,Male,40,>50K
67,Local-gov,12,Married-civ-spouse,Exec-managerial,White,Male,35,<=50K
60,Private,9,Widowed,Sales,White,Female,50,<=50K
54,Private,9,Widowed,Sales,White,Female,40,<=50K
38,Private,14,Married-civ-spouse,Prof-specialty,White,Male,40,>50K
47,Private,10,Married-civ-spouse,Machine-op-inspct,Asian-Pac-Islander,Male,40,>50K
49,State-gov,13,Married-civ-spouse,Prof-specialty,White,Male,42,>50K
19,Private,9,Never-married,Sales,White,Female,24,<=50K
20,Private,10,Never-married,Craft-repair,White,Male,40,<=50K
66,Private,9,Widowed,Sales,White,Female,35,<=50K
22,?,10,Never-married,?,Black,Female,25,<=50K
51,Self-emp-not-inc,14,Married-civ-spouse,Exec-managerial,White,Male,42,>50K
19,Private,10,Never-married,Exec-managerial,White,Male,40,<=50K
36,Private,10,Divorced,Adm-clerical,White,Female,40,<=50K
33,Private,9,Married-civ-spouse,Transport-moving,White,Male,60,>50K
41,Private,13,Divorced,Sales,White,Male,56,<=50K
90,Private,9,Married-civ-spouse,Craft-repair,White,Male,50,>50K
78,?,4,Married-civ-spouse,?,White,Male,60,<=50K
36,Private,9,Divorced,Exec-managerial,White,Female,40,<=50K
30,Private,15,Divorced,Sales,White,Male,55,<=50K
35,Private,10,Divorced,Exec-managerial,White,Male,40,<=50K
46,Private,14,Married-civ-spouse,Exec-managerial,White,Male,45,>50K
38,Private,9,Never-married,Machine-op-inspct,White,Male,40,<=50K
24,Private,13,Married-civ-spouse,Prof-specialty,White,Male,40,<=50K
40,Private,13,Married-civ-spouse,Other-service,White,Female,40,<=50K
49,Private,4,Married-civ-spouse,Machine-op-inspct,White,Male,40,<=50K
19,Private,9,Never-married,Other-service,Black,Male,30,<=50K
77,Private,10,Widowed,Priv-house-serv,White,Female,20,<=50K
46,Private,9,Married-civ-spouse,Handlers-cleaners,White,Male,56,>50K
41,Private,10,Separated,Craft-repair,Black,Male,40,<=50K
28,Private,2,Never-married,Farming-fishing,White,Male,77,<=50K
21,Private,9,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
24,Private,8,Never-married,Farming-fishing,Black,Male,40,<=50K
36,Private,9,Married-civ-spouse,Transport-moving,Black,Male,45,<=50K
23,State-gov,10,Never-married,Adm-clerical,White,Male,25,<=50K
38,Federal-gov,9,Married-civ-spouse,Transport-moving,White,Male,40,<=50K
29,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
38,Private,10,Married-civ-spouse,Exec-managerial,White,Male,50,>50K
47,Federal-gov,13,Never-married,Adm-clerical,Black,Male,40,>50K
39,Local-gov,14,Divorced,Prof-specialty,White,Female,40,<=50K
40,Local-gov,13,Married-civ-spouse,Prof-specialty,White,Male,48,<=50K
21,?,10,Never-married,?,White,Male,40,<=50K
32,Private,9,Divorced,Adm-clerical,Asian-Pac-Islander,Female,40,<=50K
23,Private,9,Never-married,Exec-managerial,White,Male,40,<=50K
44,State-gov,9,Married-civ-spouse,Protective-serv,White,Male,40,<=50K
37,Private,10,Separated,Other-service,Black,Male,40,<=50K
70,Private,13,Widowed,Prof-specialty,White,Female,20,<=50K
51,Private,14,Married-civ-spouse,Protective-serv,White,Male,40,>50K
66,Private,5,Separated,Other-service,Black,Female,30,<=50K
57,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,White,Male,40,<=50K
36,Private,10,Married-civ-spouse,Machine-op-inspct,White,Male,40,>50K
48,Self-emp-inc,13,Divorced,Sales,White,Male,60,>50K
24,?,9,Married-civ-spouse,?,White,Male,40,<=50K
51,Private,14,Married-civ-spouse,Prof-specialty,White,Female,40,>50K
43,Private,13,Married-civ-spouse,Exec-managerial,White,Male,50,>50K
27,Private,9,Married-civ-spouse,Craft-repair,White,Male,60,<=50K
32,Private,13,Never-married,Adm-clerical,White,Female,40,<=50K
20,Private,10,Never-married,Adm-clerical,White,Female,35,<=50K
33,Private,10,Divorced,Adm-clerical,White,Female,40,<=50K
19,Private,10,Never-married,Adm-clerical,White,Male,40,<=50K
32,Local-gov,10,Married-civ-spouse,Craft-repair,White,Male,60,>50K
35,Private,15,Never-married,Prof-specialty,Asian-Pac-Islander,Male,40,>50K
26,Private,9,Married-civ-spouse,Craft-repair,White,Male,60,<=50K
39,Private,9,Never-married,Sales,White,Female,60,<=50K
24,Private,13,Never-married,Other-service,Black,Female,75,<=50K
45,Private,10,Married-civ-spouse,Exec-managerial,White,Male,40,>50K
20,Private,10,Never-married,Adm-clerical,White,Male,40,<=50K
49,State-gov,13,Married-civ-spouse,Prof-specialty,White,Female,45,<=50K
35,State-gov,14,Never-married,Prof-specialty,White,Female,40,<=50K
30,Private,9,Never-married,Adm-clerical,White,Female,40,<=50K
23,Private,10,Never-married,Adm-clerical,White,Female,25,<=50K
33,Private,13,Married-civ-spouse,Exec-managerial,White,Male,45,<=50K
35,Private,9,Married-civ-spouse,Transport-moving,White,Male,50,<=50K
31,Private,14,Married-civ-spouse,Prof-specialty,White,Male,50,<=50K
20,Private,7,Never-married,Craft-repair,Black,Male,25,<=50K
44,Private,9,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
33,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Black,Male,40,<=50K
50,Private,10,Married-civ-spouse,Machine-op-inspct,White,Male,40,<=50K
25,Private,9,Never-married,Adm-clerical,White,Female,40,<=50K
28,State-gov,9,Married-civ-spouse,Protective-serv,White,Male,40,<=50K
60,Federal-gov,13,Married-civ-spouse,Adm-clerical,Black,Male,40,>50K
38,Federal-gov,11,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
38,Private,10,Married-civ-spouse,Craft-repair,Black,Male,40,<=50K
57,Federal-gov,13,Never-married,Adm-clerical,White,Male,40,<=50K
50,Private,9,Married-civ-spouse,Craft-repair,White,Male,40,>50K
39,Local-gov,7,Divorced,Adm-clerical,White,Female,40,<=50K
69,Local-gov,9,Married-civ-spouse,Craft-repair,White,Male,6,<=50K
51,State-gov,11,Divorced,Tech-support,White,Male,39,>50K
42,Private,9,Married-civ-spouse,Handlers-cleaners,Black,Male,40,<=50K
53,Private,13,Married-civ-spouse,Exec-managerial,White,Male,50,>50K
37,Private,13,Married-civ-spouse,Handlers-cleaners,White,Male,40,<=50K
37,Private,6,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
38,Private,9,Married-civ-spouse,Craft-repair,White,Male,50,>50K
20,Private,10,Never-married,Other-service,White,Female,24,<=50K
38,State-gov,10,Separated,Adm-clerical,Black,Female,38,<=50K
52,Private,11,Married-civ-spouse,Craft-repair,White,Male,48,>50K
48,Self-emp-inc,11,Married-civ-spouse,Exec-managerial,White,Male,50,>50K
30,Private,11,Married-civ-spouse,Machine-op-inspct,White,Male,40,>50K
37,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,White,Male,65,>50K
47,Private,9,Married-civ-spouse,Sales,White,Male,45,<=50K
33,Local-gov,13,Divorced,Protective-serv,White,Female,60,<=50K
33,Private,9,Married-spouse-absent,Other-service,Asian-Pac-Islander,Female,35,<=50K
20,Private,10,Never-married,Other-service,White,Male,15,<=50K
41,State-gov,13,Divorced,Exec-managerial,White,Male,40,<=50K
32,Private,10,Married-civ-spouse,Transport-moving,White,Male,45,>50K
54,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,50,<=50K
36,Federal-gov,13,Married-civ-spouse,Exec-managerial,White,Female,40,<=50K
46,Private,13,Never-married,Prof-specialty,White,Female,40,<=50K
45,Private,13,Married-civ-spouse,Exec-managerial,White,Male,40,>50K
18,Private,10,Never-married,Other-service,White,Female,16,<=50K
62,Private,10,Married-civ-spouse,Transport-moving,White,Male,60,<=50K
33,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,40,<=50K
42,Private,9,Divorced,Craft-repair,White,Male,40,<=50K
18,Private,10,Never-married,Prof-specialty,White,Female,40,<=50K
32,Private,11,Divorced,Adm-clerical,White,Female,40,<=50K
43,Private,4,Married-civ-spouse,Transport-moving,Black,Male,40,<=50K
20,Private,9,Never-married,Other-service,Black,Female,25,<=50K
50,Private,13,Divorced,Sales,White,Male,45,<=50K
42,Local-gov,16,Married-civ-spouse,Exec-managerial,White,Male,43,>50K
36,Private,9,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
22,Private,9,Never-married,Craft-repair,White,Male,40,<=50K
30,Private,9,Married-civ-spouse,Craft-repair,Black,Male,40,<=50K
33,Self-emp-not-inc,9,Never-married,Craft-repair,White,Male,40,<=50K
43,Local-gov,12,Married-civ-spouse,Tech-support,White,Male,43,<=50K
38,Private,10,Married-civ-spouse,Machine-op-inspct,White,Male,40,<=50K
34,Local-gov,13,Never-married,Other-service,White,Male,14,<=50K
40,Private,10,Separated,Adm-clerical,White,Female,45,<=50K
40,Private,9,Married-civ-spouse,Machine-op-inspct,White,Male,40,<=50K
41,Local-gov,15,Married-civ-spouse,Prof-specialty,White,Male,50,>50K
57,Private,10,Married-civ-spouse,Sales,White,Male,50,>50K
65,Local-gov,14,Married-civ-spouse,Prof-specialty,White,Male,4,<=50K
52,Federal-gov,10,Married-civ-spouse,Other-service,White,Male,50,<=50K
59,Private,15,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,40,>50K
18,Private,9,Never-married,Handlers-cleaners,White,Male,25,<=50K
48,Private,12,Married-civ-spouse,Prof-specialty,White,Male,45,<=50K
45,Private,3,Divorced,Transport-moving,White,Male,40,<=50K
24,Private,9,Married-civ-spouse,Protective-serv,White,Male,40,<=50K
27,State-gov,12,Never-married,Protective-serv,White,Male,40,<=50K
40,Private,14,Married-civ-spouse,Exec-managerial,White,Male,50,>50K
44,State-gov,13,Married-civ-spouse,Adm-clerical,White,Male,40,<=50K
24,Private,9,Never-married,Farming-fishing,Black,Male,50,<=50K
71,Private,15,Married-civ-spouse,Prof-specialty,White,Male,16,<=50K
17,Private,8,Never-married,Sales,White,Male,40,<=50K
57,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
71,?,13,Married-civ-spouse,?,White,Male,30,>50K
37,Private,16,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,40,<=50K
33,Private,9,Married-civ-spouse,Handlers-cleaners,White,Male,40,<=50K
41,Private,9,Married-civ-spouse,Other-service,White,Male,40,<=50K
25,Private,13,Never-married,Adm-clerical,White,Female,40,<=50K
42,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,White,Male,15,<=50K
18,?,7,Never-married,?,Black,Female,50,<=50K
34,Private,9,Never-married,Handlers-cleaners,White,Male,40,<=50K
57,?,6,Married-civ-spouse,?,White,Female,40,<=50K
27,Local-gov,13,Never-married,Prof-specialty,White,Female,45,<=50K
46,?,13,Divorced,?,White,Female,8,<=50K
64,?,7,Widowed,?,White,Female,35,<=50K
24,Private,13,Never-married,Prof-specialty,White,Male,20,<=50K
23,Private,13,Never-married,Handlers-cleaners,White,Male,30,<=50K
33,Private,10,Married-civ-spouse,Prof-specialty,White,Male,40,<=50K
58,Self-emp-inc,11,Divorced,Sales,White,Male,56,<=50K
25,Private,5,Married-civ-spouse,Handlers-cleaners,White,Male,40,<=50K
44,Private,14,Never-married,Prof-specialty,White,Female,55,<=50K
53,Federal-gov,9,Married-civ-spouse,Prof-specialty,White,Male,40,>50K
38,Local-gov,9,Married-civ-spouse,Adm-clerical,White,Female,35,>50K
36,Private,13,Never-married,Prof-specialty,White,Female,45,>50K
25,State-gov,9,Never-married,Exec-managerial,White,Male,40,<=50K
54,Federal-gov,13,Divorced,Exec-managerial,White,Female,40,<=50K
31,Private,8,Separated,Transport-moving,Black,Male,40,<=50K
18,State-gov,9,Never-married,Adm-clerical,White,Male,40,<=50K
40,Private,9,Divorced,Other-service,Black,Male,40,<=50K
26,Private,10,Married-civ-spouse,Sales,Black,Female,40,<=50K
68,?,16,Married-civ-spouse,?,White,Male,50,>50K
33,Private,13,Never-married,Prof-specialty,White,Male,50,<=50K
22,Private,12,Never-married,Exec-managerial,White,Male,55,<=50K
50,State-gov,10,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
24,?,13,Never-married,?,White,Male,30,<=50K
44,Private,9,Divorced,Adm-clerical,White,Female,40,<=50K
37,Private,9,Never-married,Other-service,Black,Male,40,<=50K
34,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,White,Male,40,<=50K
45,Federal-gov,10,Widowed,Tech-support,White,Female,45,>50K
77,?,14,Married-civ-spouse,?,White,Male,8,>50K
25,Private,6,Married-civ-spouse,Other-service,White,Female,35,<=50K
20,Private,10,Separated,Sales,Black,Female,40,<=50K
46,Federal-gov,9,Never-married,Adm-clerical,Amer-Indian-Eskimo,Male,40,<=50K
26,Private,12,Never-married,Tech-support,White,Male,40,<=50K
45,Private,2,Married-civ-spouse,Other-service,White,Female,25,<=50K
70,?,9,Widowed,?,White,Female,4,<=50K
57,Private,9,Married-civ-spouse,Transport-moving,White,Male,40,>50K
28,Private,11,Never-married,Sales,White,Male,40,<=50K
35,?,12,Married-civ-spouse,?,White,Female,16,<=50K
36,Private,10,Married-civ-spouse,Sales,White,Male,45,>50K
32,Private,9,Never-married,Handlers-cleaners,White,Female,40,<=50K
